Position(mm),Force(kgf),Velocity(mm/s),Time(s)
221.4,0,5.017,2.47
221.405,0,5.011,2.47
221.405,0,5.011,2.47
221.41,0,5.006,2.47
221.41,0,5.006,2.47
221.415,0,5,2.47
221.415,0,5,2.47
221.42,0,4.994,2.47
221.42,0,4.994,2.47
221.425,0,4.994,2.47
221.425,0,4.994,2.47
221.425,0,4.994,2.47
221.425,0,4.994,2.47
221.43,0,4.989,2.47
221.43,0,4.989,2.47
221.435,0,4.989,2.48
221.435,0,4.989,2.48
221.44,0,4.989,2.48
221.44,0,4.989,2.48
221.445,0,4.983,2.48
221.445,0,4.983,2.48
221.45,0,4.983,2.48
221.45,0,4.983,2.48
221.455,0,4.983,2.48
221.455,0,4.983,2.48
221.46,0,4.983,2.48
221.46,0,4.983,2.48
221.465,0,4.978,2.48
221.465,0,4.978,2.48
221.47,0,4.978,2.48
221.47,0,4.978,2.48
221.475,0,4.972,2.48
221.475,0,4.972,2.48
221.48,0,4.972,2.48
221.48,0,4.972,2.48
221.485,0,4.967,2.49
221.485,0,4.967,2.49
221.49,0,4.967,2.49
221.49,0,4.967,2.49
221.495,0,4.967,2.49
221.495,0,4.967,2.49
221.499,0,4.967,2.49
221.499,0,4.967,2.49
221.504,0,4.967,2.49
221.504,0,4.967,2.49
221.509,0,4.967,2.49
221.509,0,4.967,2.49
221.514,0,4.967,2.49
221.514,0,4.967,2.49
221.519,0,4.967,2.49
221.519,0,4.967,2.49
221.524,0,4.967,2.49
221.524,0,4.967,2.49
221.529,0,4.972,2.49
221.529,0,4.972,2.49
221.534,0,4.978,2.5
221.534,0,4.978,2.5
221.54,0,4.989,2.5
221.54,0,4.989,2.5
221.545,0,5,2.5
221.545,0,5,2.5
221.55,0,5.006,2.5
221.55,0,5.006,2.5
221.55,0,5.006,2.5
221.55,0,5.006,2.5
221.555,0,5.017,2.5
221.555,0,5.017,2.5
221.56,0,5.022,2.5
221.56,0,5.022,2.5
221.565,0,5.028,2.5
221.565,0,5.028,2.5
221.57,0,5.028,2.5
221.57,0,5.028,2.5
221.575,0,5.028,2.5
221.575,0,5.028,2.5
221.58,0,5.022,2.5
221.58,0,5.022,2.5
221.585,0,5.017,2.51
221.585,0,5.017,2.51
221.59,0,5.017,2.51
221.59,0,5.017,2.51
221.595,0,5.011,2.51
221.595,0,5.011,2.51
221.6,0,5.011,2.51
221.6,0,5.011,2.51
221.605,0,5.011,2.51
221.605,0,5.011,2.51
221.61,0,5.011,2.51
221.61,0,5.011,2.51
221.615,0,5.011,2.51
221.615,0,5.011,2.51
221.62,0,5.006,2.51
221.62,0,5.006,2.51
221.625,0,5,2.51
221.625,0,5,2.51
221.63,0,4.994,2.51
221.63,0,4.994,2.51
221.635,0,4.989,2.52
221.635,0,4.989,2.52
221.64,0,4.989,2.52
221.64,0,4.989,2.52
221.645,0,4.989,2.52
221.645,0,4.989,2.52
221.65,0,4.989,2.52
221.65,0,4.989,2.52
221.655,0,4.989,2.52
221.655,0,4.989,2.52
221.66,0,4.994,2.52
221.66,0,4.994,2.52
221.665,0,5,2.52
221.665,0,5,2.52
221.67,0,5.006,2.52
221.67,0,5.006,2.52
221.675,0,5.011,2.52
221.675,0,5.011,2.52
221.68,0,5.017,2.52
221.68,0,5.017,2.52
221.685,0,5.017,2.53
221.685,0,5.017,2.53
221.69,0,5.017,2.53
221.69,0,5.017,2.53
221.695,0,5.017,2.53
221.695,0,5.017,2.53
221.7,0,5.017,2.53
221.7,0,5.017,2.53
221.705,0,5.017,2.53
221.705,0,5.017,2.53
221.71,0,5.011,2.53
221.71,0,5.011,2.53
221.71,0,5.011,2.53
221.71,0,5.011,2.53
221.715,0,5.011,2.53
221.715,0,5.011,2.53
221.72,0,5.011,2.53
221.72,0,5.011,2.53
221.725,0,5.011,2.53
221.725,0,5.011,2.53
221.73,0,5.006,2.53
221.73,0,5.006,2.53
221.735,0,5.006,2.54
221.735,0,5.006,2.54
221.74,0,5,2.54
221.74,0,5,2.54
221.745,0,4.994,2.54
221.745,0,4.994,2.54
221.75,0,4.989,2.54
221.75,0,4.989,2.54
221.755,0,4.983,2.54
221.755,0,4.983,2.54
221.76,0,4.983,2.54
221.76,0,4.983,2.54
221.765,0,4.978,2.54
221.765,0,4.978,2.54
221.77,0,4.983,2.54
221.77,0,4.983,2.54
221.775,0,4.983,2.54
221.775,0,4.983,2.54
221.78,0,4.983,2.54
221.78,0,4.983,2.54
221.78,0,4.983,2.55
221.78,0,4.983,2.55
221.785,0,4.989,2.55
221.785,0,4.989,2.55
221.79,0,4.989,2.55
221.79,0,4.989,2.55
221.795,0,4.989,2.55
221.795,0,4.989,2.55
221.8,0,4.994,2.55
221.8,0,4.994,2.55
221.805,0,4.994,2.55
221.805,0,4.994,2.55
221.81,0,4.994,2.55
221.81,0,4.994,2.55
221.815,0,5,2.55
221.815,0,5,2.55
221.82,0,5.006,2.55
221.82,0,5.006,2.55
221.825,0,5.006,2.55
221.825,0,5.006,2.55
221.83,0,5.011,2.55
221.83,0,5.011,2.55
221.835,0,5.017,2.56
221.835,0,5.017,2.56
221.84,0,5.017,2.56
221.84,0,5.017,2.56
221.845,0,5.017,2.56
221.845,0,5.017,2.56
221.845,0,5.017,2.56
221.845,0,5.017,2.56
221.85,0,5.011,2.56
221.85,0,5.011,2.56
221.855,0,5.006,2.56
221.855,0,5.006,2.56
221.86,0,5.006,2.56
221.86,0,5.006,2.56
221.865,0,5,2.56
221.865,0,5,2.56
221.87,0,5,2.56
221.87,0,5,2.56
221.875,0,5,2.56
221.875,0,5,2.56
221.88,0,5,2.56
221.88,0,5,2.56
221.885,0,5.006,2.57
221.885,0,5.006,2.57
221.89,0,5.006,2.57
221.89,0,5.006,2.57
221.895,0,5.006,2.57
221.895,0,5.006,2.57
221.9,0,5.006,2.57
221.9,0,5.006,2.57
221.905,0,5.006,2.57
221.905,0,5.006,2.57
221.91,0,5.006,2.57
221.91,0,5.006,2.57
221.915,0,5,2.57
221.915,0,5,2.57
221.92,0,4.994,2.57
221.92,0,4.994,2.57
221.92,0,4.994,2.57
221.92,0,4.994,2.57
221.925,0,4.994,2.57
221.925,0,4.994,2.57
221.93,0,4.994,2.57
221.93,0,4.994,2.57
221.935,0,4.994,2.58
221.935,0,4.994,2.58
221.94,0,4.994,2.58
221.94,0,4.994,2.58
221.945,0,5,2.58
221.945,0,5,2.58
221.95,0,5,2.58
221.95,0,5,2.58
221.955,0,5,2.58
221.955,0,5,2.58
221.96,0,5,2.58
221.96,0,5,2.58
221.965,0,5,2.58
221.965,0,5,2.58
221.97,0,5,2.58
221.97,0,5,2.58
221.975,0,5,2.58
221.975,0,5,2.58
221.975,0,5,2.58
221.975,0,5,2.58
221.98,0,5,2.58
221.98,0,5,2.58
221.985,0,5,2.59
221.985,0,5,2.59
221.99,0,5,2.59
221.99,0,5,2.59
221.995,0,5.006,2.59
221.995,0,5.006,2.59
222,0,5.006,2.59
222,0,5.006,2.59
222.005,0,5.011,2.59
222.005,0,5.011,2.59
222.01,0,5.011,2.59
222.01,0,5.011,2.59
222.015,0,5.011,2.59
222.015,0,5.011,2.59
222.02,0,5.011,2.59
222.02,0,5.011,2.59
222.025,0,5.006,2.59
222.025,0,5.006,2.59
222.03,0,5,2.59
222.03,0,5,2.59
222.035,0,5,2.6
222.035,0,5,2.6
222.04,0,5,2.6
222.04,0,5,2.6
222.045,0,4.994,2.6
222.045,0,4.994,2.6
222.05,0,4.994,2.6
222.05,0,4.994,2.6
222.055,0,4.994,2.6
222.055,0,4.994,2.6
222.06,0,4.994,2.6
222.06,0,4.994,2.6
222.065,0,5,2.6
222.065,0,5,2.6
222.07,0,5,2.6
222.07,0,5,2.6
222.075,0,5,2.6
222.075,0,5,2.6
222.08,0,5.006,2.6
222.08,0,5.006,2.6
222.085,0,5.011,2.61
222.085,0,5.011,2.61
222.09,0,5.017,2.61
222.09,0,5.017,2.61
222.095,0,5.028,2.61
222.095,0,5.028,2.61
222.1,0,5.033,2.61
222.1,0,5.033,2.61
222.106,0,5.044,2.61
222.106,0,5.044,2.61
222.111,0,5.05,2.61
222.111,0,5.05,2.61
222.116,0,5.056,2.61
222.116,0,5.056,2.61
222.121,0,5.056,2.61
222.121,0,5.056,2.61
222.126,0,5.056,2.61
222.126,0,5.056,2.61
222.131,0,5.056,2.61
222.131,0,5.056,2.61
222.136,0,5.05,2.62
222.136,0,5.05,2.62
222.141,0,5.044,2.62
222.141,0,5.044,2.62
222.146,0,5.039,2.62
222.146,0,5.039,2.62
222.151,0,5.033,2.62
222.151,0,5.033,2.62
222.156,0,5.028,2.62
222.156,0,5.028,2.62
222.161,0,5.022,2.62
222.161,0,5.022,2.62
222.166,0,5.022,2.62
222.166,0,5.022,2.62
222.171,0,5.011,2.62
222.171,0,5.011,2.62
222.176,0,5.006,2.62
222.176,0,5.006,2.62
222.181,0,5,2.62
222.181,0,5,2.62
222.185,0,4.989,2.63
222.185,0,4.989,2.63
222.19,0,4.983,2.63
222.19,0,4.983,2.63
222.195,0,4.978,2.63
222.195,0,4.978,2.63
222.2,0,4.978,2.63
222.2,0,4.978,2.63
222.205,0,4.978,2.63
222.205,0,4.978,2.63
222.21,0,4.978,2.63
222.21,0,4.978,2.63
222.215,0,4.983,2.63
222.215,0,4.983,2.63
222.22,0,4.983,2.63
222.22,0,4.983,2.63
222.225,0,4.989,2.63
222.225,0,4.989,2.63
222.23,0,4.994,2.63
222.23,0,4.994,2.63
222.235,0,4.994,2.64
222.235,0,4.994,2.64
222.24,0,4.989,2.64
222.24,0,4.989,2.64
222.245,0,4.989,2.64
222.245,0,4.989,2.64
222.25,0,4.983,2.64
222.25,0,4.983,2.64
222.255,0,4.983,2.64
222.255,0,4.983,2.64
222.26,0,4.978,2.64
222.26,0,4.978,2.64
222.265,0,4.978,2.64
222.265,0,4.978,2.64
222.27,0,4.978,2.64
222.27,0,4.978,2.64
222.275,0,4.972,2.64
222.275,0,4.972,2.64
222.28,0,4.972,2.64
222.28,0,4.972,2.64
222.285,0,4.972,2.65
222.285,0,4.972,2.65
222.29,0,4.972,2.65
222.29,0,4.972,2.65
222.295,0,4.972,2.65
222.295,0,4.972,2.65
222.3,0,4.967,2.65
222.3,0,4.967,2.65
222.305,0,4.967,2.65
222.305,0,4.967,2.65
222.31,0,4.967,2.65
222.31,0,4.967,2.65
222.315,0,4.967,2.65
222.315,0,4.967,2.65
222.32,0,4.967,2.65
222.32,0,4.967,2.65
222.325,0,4.972,2.65
222.325,0,4.972,2.65
222.33,0,4.972,2.65
222.33,0,4.972,2.65
222.335,0,4.978,2.66
222.335,0,4.978,2.66
222.335,0,4.978,2.66
222.335,0,4.978,2.66
222.34,0,4.983,2.66
222.34,0,4.983,2.66
222.345,0,4.989,2.66
222.345,0,4.989,2.66
222.35,0,4.994,2.66
222.35,0,4.994,2.66
222.355,0,4.994,2.66
222.355,0,4.994,2.66
222.36,0,5,2.66
222.36,0,5,2.66
222.365,0,5.006,2.66
222.365,0,5.006,2.66
222.37,0,5.011,2.66
222.37,0,5.011,2.66
222.375,0,5.017,2.66
222.375,0,5.017,2.66
222.38,0,5.022,2.66
222.38,0,5.022,2.66
222.385,0,5.028,2.67
222.385,0,5.028,2.67
222.39,0,5.028,2.67
222.39,0,5.028,2.67
222.395,0,5.028,2.67
222.395,0,5.028,2.67
222.4,0,5.028,2.67
222.4,0,5.028,2.67
222.405,0,5.028,2.67
222.405,0,5.028,2.67
222.41,0,5.022,2.67
222.41,0,5.022,2.67
222.415,0,5.017,2.67
222.415,0,5.017,2.67
222.42,0,5.017,2.67
222.42,0,5.017,2.67
222.425,0,5.011,2.67
222.425,0,5.011,2.67
222.43,0,5.011,2.67
222.43,0,5.011,2.67
222.435,0,5.011,2.68
222.435,0,5.011,2.68
222.44,0,5.011,2.68
222.44,0,5.011,2.68
222.445,0,5.011,2.68
222.445,0,5.011,2.68
222.45,0,5.011,2.68
222.45,0,5.011,2.68
222.455,0,5.011,2.68
222.455,0,5.011,2.68
222.46,0,5.006,2.68
222.46,0,5.006,2.68
222.465,0,5.006,2.68
222.465,0,5.006,2.68
222.47,0,5,2.68
222.47,0,5,2.68
222.475,0,4.994,2.68
222.475,0,4.994,2.68
222.48,0,4.994,2.68
222.48,0,4.994,2.68
222.485,0,4.989,2.69
222.485,0,4.989,2.69
222.49,0,4.989,2.69
222.49,0,4.989,2.69
222.495,0,4.994,2.69
222.495,0,4.994,2.69
222.5,0,4.994,2.69
222.5,0,4.994,2.69
222.505,0,4.994,2.69
222.505,0,4.994,2.69
222.505,0,4.994,2.69
222.505,0,4.994,2.69
222.51,0,4.994,2.69
222.51,0,4.994,2.69
222.515,0,4.994,2.69
222.515,0,4.994,2.69
222.52,0,4.989,2.69
222.52,0,4.989,2.69
222.525,0,4.989,2.69
222.525,0,4.989,2.69
222.53,0,4.989,2.69
222.53,0,4.989,2.69
222.535,0,4.989,2.7
222.535,0,4.989,2.7
222.54,0,4.989,2.7
222.54,0,4.989,2.7
222.545,0,4.989,2.7
222.545,0,4.989,2.7
222.55,0,4.994,2.7
222.55,0,4.994,2.7
222.555,0,4.994,2.7
222.555,0,4.994,2.7
222.56,0,4.994,2.7
222.56,0,4.994,2.7
222.565,0,4.994,2.7
222.565,0,4.994,2.7
222.565,0,4.994,2.7
222.565,0,4.994,2.7
222.57,0,4.994,2.7
222.57,0,4.994,2.7
222.575,0,4.994,2.7
222.575,0,4.994,2.7
222.58,0,4.994,2.7
222.58,0,4.994,2.7
222.585,0,4.989,2.71
222.585,0,4.989,2.71
222.59,0,4.983,2.71
222.59,0,4.983,2.71
222.595,0,4.983,2.71
222.595,0,4.983,2.71
222.6,0,4.978,2.71
222.6,0,4.978,2.71
222.605,0,4.978,2.71
222.605,0,4.978,2.71
222.61,0,4.978,2.71
222.61,0,4.978,2.71
222.615,0,4.978,2.71
222.615,0,4.978,2.71
222.62,0,4.978,2.71
222.62,0,4.978,2.71
222.625,0,4.978,2.71
222.625,0,4.978,2.71
222.63,0,4.983,2.71
222.63,0,4.983,2.71
222.635,0,4.983,2.72
222.635,0,4.983,2.72
222.64,0,4.989,2.72
222.64,0,4.989,2.72
222.645,0,4.994,2.72
222.645,0,4.994,2.72
222.65,0,5.006,2.72
222.65,0,5.006,2.72
222.655,0,5.011,2.72
222.655,0,5.011,2.72
222.66,0,5.022,2.72
222.66,0,5.022,2.72
222.665,0,5.033,2.72
222.665,0,5.033,2.72
222.67,0,5.039,2.72
222.67,0,5.039,2.72
222.67,0,5.039,2.72
222.67,0,5.039,2.72
222.675,0,5.044,2.72
222.675,0,5.044,2.72
222.681,0,5.044,2.72
222.681,0,5.044,2.72
222.686,0,5.044,2.73
222.686,0,5.044,2.73
222.691,0,5.039,2.73
222.691,0,5.039,2.73
222.696,0,5.033,2.73
222.696,0,5.033,2.73
222.7,0,5.028,2.73
222.7,0,5.028,2.73
222.705,0,5.028,2.73
222.705,0,5.028,2.73
222.71,0,5.022,2.73
222.71,0,5.022,2.73
222.715,0,5.022,2.73
222.715,0,5.022,2.73
222.72,0,5.022,2.73
222.72,0,5.022,2.73
222.725,0,5.017,2.73
222.725,0,5.017,2.73
222.73,0,5.011,2.73
222.73,0,5.011,2.73
222.735,0,5.011,2.74
222.735,0,5.011,2.74
222.74,0,5.006,2.74
222.74,0,5.006,2.74
222.745,0,5,2.74
222.745,0,5,2.74
222.75,0,4.994,2.74
222.75,0,4.994,2.74
222.755,0,4.994,2.74
222.755,0,4.994,2.74
222.76,0,4.994,2.74
222.76,0,4.994,2.74
222.765,0,4.994,2.74
222.765,0,4.994,2.74
222.77,0,4.994,2.74
222.77,0,4.994,2.74
222.775,0,5,2.74
222.775,0,5,2.74
222.78,0,5.006,2.74
222.78,0,5.006,2.74
222.785,0,5.011,2.75
222.785,0,5.011,2.75
222.79,0,5.011,2.75
222.79,0,5.011,2.75
222.795,0,5.011,2.75
222.795,0,5.011,2.75
222.8,0,5.011,2.75
222.8,0,5.011,2.75
222.805,0,5.011,2.75
222.805,0,5.011,2.75
222.81,0,5.006,2.75
222.81,0,5.006,2.75
222.815,0,5.006,2.75
222.815,0,5.006,2.75
222.82,0,5,2.75
222.82,0,5,2.75
222.825,0,5,2.75
222.825,0,5,2.75
222.83,0,5,2.75
222.83,0,5,2.75
222.835,0,4.994,2.76
222.835,0,4.994,2.76
222.84,0,4.994,2.76
222.84,0,4.994,2.76
222.845,0,4.989,2.76
222.845,0,4.989,2.76
222.85,0,4.983,2.76
222.85,0,4.983,2.76
222.855,0,4.983,2.76
222.855,0,4.983,2.76
222.86,0,4.978,2.76
222.86,0,4.978,2.76
222.865,0,4.978,2.76
222.865,0,4.978,2.76
222.87,0,4.972,2.76
222.87,0,4.972,2.76
222.875,0,4.978,2.76
222.875,0,4.978,2.76
222.88,0,4.978,2.76
222.88,0,4.978,2.76
222.885,0,4.983,2.77
222.885,0,4.983,2.77
222.89,0,4.989,2.77
222.89,0,4.989,2.77
222.895,0,4.994,2.77
222.895,0,4.994,2.77
222.9,0,4.994,2.77
222.9,0,4.994,2.77
222.905,0,5,2.77
222.905,0,5,2.77
222.91,0,5,2.77
222.91,0,5,2.77
222.915,0,5.006,2.77
222.915,0,5.006,2.77
222.92,0,5.006,2.77
222.92,0,5.006,2.77
222.925,0,5.011,2.77
222.925,0,5.011,2.77
222.93,0,5.011,2.77
222.93,0,5.011,2.77
222.935,0,5.017,2.78
222.935,0,5.017,2.78
222.935,0,5.017,2.78
222.935,0,5.017,2.78
222.94,0,5.022,2.78
222.94,0,5.022,2.78
222.946,0,5.022,2.78
222.946,0,5.022,2.78
222.951,0,5.022,2.78
222.951,0,5.022,2.78
222.956,0,5.022,2.78
222.956,0,5.022,2.78
222.96,0,5.017,2.78
222.96,0,5.017,2.78
222.965,0,5.011,2.78
222.965,0,5.011,2.78
222.97,0,5.006,2.78
222.97,0,5.006,2.78
222.975,0,5,2.78
222.975,0,5,2.78
222.98,0,4.994,2.78
222.98,0,4.994,2.78
222.985,0,4.994,2.79
222.985,0,4.994,2.79
222.99,0,4.994,2.79
222.99,0,4.994,2.79
222.995,0,4.994,2.79
222.995,0,4.994,2.79
223,0,5,2.79
223,0,5,2.79
223.005,0,5,2.79
223.005,0,5,2.79
223.01,0,4.994,2.79
223.01,0,4.994,2.79
223.015,0,4.994,2.79
223.015,0,4.994,2.79
223.02,0,4.989,2.79
223.02,0,4.989,2.79
223.025,0,4.983,2.79
223.025,0,4.983,2.79
223.03,0,4.983,2.79
223.03,0,4.983,2.79
223.035,0,4.983,2.8
223.035,0,4.983,2.8
223.04,0,4.983,2.8
223.04,0,4.983,2.8
223.045,0,4.983,2.8
223.045,0,4.983,2.8
223.05,0,4.989,2.8
223.05,0,4.989,2.8
223.055,0,4.989,2.8
223.055,0,4.989,2.8
223.06,0,4.994,2.8
223.06,0,4.994,2.8
223.065,0,4.994,2.8
223.065,0,4.994,2.8
223.07,0,5,2.8
223.07,0,5,2.8
223.075,0,5,2.8
223.075,0,5,2.8
223.08,0,5,2.8
223.08,0,5,2.8
223.085,0,4.994,2.81
223.085,0,4.994,2.81
223.09,0,4.994,2.81
223.09,0,4.994,2.81
223.095,0,4.994,2.81
223.095,0,4.994,2.81
223.1,0,4.994,2.81
223.1,0,4.994,2.81
223.105,0,5,2.81
223.105,0,5,2.81
223.11,0,5,2.81
223.11,0,5,2.81
223.115,0,5.006,2.81
223.115,0,5.006,2.81
223.12,0,5.006,2.81
223.12,0,5.006,2.81
223.125,0,5,2.81
223.125,0,5,2.81
223.13,0,5,2.81
223.13,0,5,2.81
223.135,0,4.994,2.82
223.135,0,4.994,2.82
223.14,0,4.989,2.82
223.14,0,4.989,2.82
223.145,0,4.983,2.82
223.145,0,4.983,2.82
223.15,0,4.978,2.82
223.15,0,4.978,2.82
223.155,0,4.972,2.82
223.155,0,4.972,2.82
223.16,0,4.967,2.82
223.16,0,4.967,2.82
223.16,0,4.967,2.82
223.16,0,4.967,2.82
223.165,0,4.967,2.82
223.165,0,4.967,2.82
223.17,0,4.967,2.82
223.17,0,4.967,2.82
223.175,0,4.967,2.82
223.175,0,4.967,2.82
223.18,0,4.967,2.82
223.18,0,4.967,2.82
223.185,0,4.967,2.83
223.185,0,4.967,2.83
223.19,0,4.967,2.83
223.19,0,4.967,2.83
223.195,0,4.972,2.83
223.195,0,4.972,2.83
223.2,0,4.978,2.83
223.2,0,4.978,2.83
223.205,0,4.983,2.83
223.205,0,4.983,2.83
223.21,0,4.994,2.83
223.21,0,4.994,2.83
223.215,0,5,2.83
223.215,0,5,2.83
223.22,0,5.011,2.83
223.22,0,5.011,2.83
223.225,0,5.017,2.83
223.225,0,5.017,2.83
223.23,0,5.022,2.83
223.23,0,5.022,2.83
223.235,0,5.022,2.84
223.235,0,5.022,2.84
223.24,0,5.022,2.84
223.24,0,5.022,2.84
223.245,0,5.017,2.84
223.245,0,5.017,2.84
223.25,0,5.017,2.84
223.25,0,5.017,2.84
223.255,0,5.011,2.84
223.255,0,5.011,2.84
223.26,0,5.011,2.84
223.26,0,5.011,2.84
223.265,0,5.006,2.84
223.265,0,5.006,2.84
223.27,0,5.006,2.84
223.27,0,5.006,2.84
223.275,0,5.006,2.84
223.275,0,5.006,2.84
223.28,0,5.006,2.84
223.28,0,5.006,2.84
223.285,0,5,2.85
223.285,0,5,2.85
223.29,0,4.994,2.85
223.29,0,4.994,2.85
223.295,0,4.989,2.85
223.295,0,4.989,2.85
223.3,0,4.989,2.85
223.3,0,4.989,2.85
223.305,0,4.983,2.85
223.305,0,4.983,2.85
223.31,0,4.983,2.85
223.31,0,4.983,2.85
223.315,0,4.983,2.85
223.315,0,4.983,2.85
223.32,0,4.989,2.85
223.32,0,4.989,2.85
223.325,0,4.994,2.85
223.325,0,4.994,2.85
223.33,0,5,2.85
223.33,0,5,2.85
223.335,0,5.006,2.86
223.335,0,5.006,2.86
223.34,0,5.011,2.86
223.34,0,5.011,2.86
223.345,0,5.011,2.86
223.345,0,5.011,2.86
223.35,0,5.017,2.86
223.35,0,5.017,2.86
223.355,0,5.017,2.86
223.355,0,5.017,2.86
223.36,0,5.011,2.86
223.36,0,5.011,2.86
223.365,0,5.011,2.86
223.365,0,5.011,2.86
223.37,0,5.011,2.86
223.37,0,5.011,2.86
223.375,0,5.006,2.86
223.375,0,5.006,2.86
223.38,0,5.006,2.86
223.38,0,5.006,2.86
223.385,0,5.006,2.87
223.385,0,5.006,2.87
223.385,0,5.006,2.87
223.385,0,5.006,2.87
223.39,0,5.006,2.87
223.39,0,5.006,2.87
223.395,0,5.006,2.87
223.395,0,5.006,2.87
223.4,0,5,2.87
223.4,0,5,2.87
223.405,0,5,2.87
223.405,0,5,2.87
223.41,0,4.994,2.87
223.41,0,4.994,2.87
223.415,0,4.994,2.87
223.415,0,4.994,2.87
223.42,0,4.989,2.87
223.42,0,4.989,2.87
223.425,0,4.989,2.87
223.425,0,4.989,2.87
223.43,0,4.989,2.87
223.43,0,4.989,2.87
223.435,0,4.989,2.88
223.435,0,4.989,2.88
223.44,0,4.994,2.88
223.44,0,4.994,2.88
223.445,0,4.994,2.88
223.445,0,4.994,2.88
223.45,0,5,2.88
223.45,0,5,2.88
223.455,0,5,2.88
223.455,0,5,2.88
223.46,0,5.006,2.88
223.46,0,5.006,2.88
223.465,0,5.011,2.88
223.465,0,5.011,2.88
223.47,0,5.011,2.88
223.47,0,5.011,2.88
223.475,0,5.017,2.88
223.475,0,5.017,2.88
223.48,0,5.022,2.88
223.48,0,5.022,2.88
223.485,0,5.028,2.89
223.485,0,5.028,2.89
223.49,0,5.028,2.89
223.49,0,5.028,2.89
223.495,0,5.033,2.89
223.495,0,5.033,2.89
223.5,0,5.033,2.89
223.5,0,5.033,2.89
223.505,0,5.033,2.89
223.505,0,5.033,2.89
223.51,0,5.033,2.89
223.51,0,5.033,2.89
223.515,0,5.028,2.89
223.515,0,5.028,2.89
223.52,0,5.022,2.89
223.52,0,5.022,2.89
223.525,0,5.017,2.89
223.525,0,5.017,2.89
223.53,0,5.011,2.89
223.53,0,5.011,2.89
223.535,0,5.006,2.9
223.535,0,5.006,2.9
223.54,0,5.006,2.9
223.54,0,5.006,2.9
223.545,0,5.006,2.9
223.545,0,5.006,2.9
223.55,0,5.006,2.9
223.55,0,5.006,2.9
223.555,0,5.006,2.9
223.555,0,5.006,2.9
223.56,0,5.006,2.9
223.56,0,5.006,2.9
223.565,0,5.006,2.9
223.565,0,5.006,2.9
223.57,0,5,2.9
223.57,0,5,2.9
223.575,0,4.994,2.9
223.575,0,4.994,2.9
223.58,0,4.994,2.9
223.58,0,4.994,2.9
223.585,0,4.989,2.91
223.585,0,4.989,2.91
223.59,0,4.983,2.91
223.59,0,4.983,2.91
223.595,0,4.983,2.91
223.595,0,4.983,2.91
223.6,0,4.983,2.91
223.6,0,4.983,2.91
223.605,0,4.983,2.91
223.605,0,4.983,2.91
223.61,0,4.989,2.91
223.61,0,4.989,2.91
223.61,0,4.989,2.91
223.61,0,4.989,2.91
223.615,0,4.989,2.91
223.615,0,4.989,2.91
223.62,0,4.989,2.91
223.62,0,4.989,2.91
223.625,0,4.989,2.91
223.625,0,4.989,2.91
223.63,0,4.989,2.91
223.63,0,4.989,2.91
223.635,0,4.989,2.92
223.635,0,4.989,2.92
223.64,0,4.983,2.92
223.64,0,4.983,2.92
223.645,0,4.983,2.92
223.645,0,4.983,2.92
223.65,0,4.983,2.92
223.65,0,4.983,2.92
223.655,0,4.983,2.92
223.655,0,4.983,2.92
223.66,0,4.989,2.92
223.66,0,4.989,2.92
223.665,0,4.994,2.92
223.665,0,4.994,2.92
223.67,0,4.994,2.92
223.67,0,4.994,2.92
223.675,0,5,2.92
223.675,0,5,2.92
223.68,0,5,2.92
223.68,0,5,2.92
223.685,0,5,2.93
223.685,0,5,2.93
223.69,0,4.994,2.93
223.69,0,4.994,2.93
223.695,0,4.994,2.93
223.695,0,4.994,2.93
223.7,0,4.994,2.93
223.7,0,4.994,2.93
223.7,0,4.994,2.93
223.7,0,4.994,2.93
223.705,0,4.989,2.93
223.705,0,4.989,2.93
223.71,0,4.989,2.93
223.71,0,4.989,2.93
223.715,0,4.983,2.93
223.715,0,4.983,2.93
223.72,0,4.983,2.93
223.72,0,4.983,2.93
223.725,0,4.983,2.93
223.725,0,4.983,2.93
223.73,0,4.983,2.93
223.73,0,4.983,2.93
223.735,0,4.983,2.94
223.735,0,4.983,2.94
223.74,0,4.989,2.94
223.74,0,4.989,2.94
223.745,0,4.989,2.94
223.745,0,4.989,2.94
223.75,0,4.989,2.94
223.75,0,4.989,2.94
223.755,0,4.994,2.94
223.755,0,4.994,2.94
223.76,0,5,2.94
223.76,0,5,2.94
223.765,0,5.011,2.94
223.765,0,5.011,2.94
223.77,0,5.017,2.94
223.77,0,5.017,2.94
223.77,0,5.017,2.94
223.77,0,5.017,2.94
223.775,0,5.028,2.94
223.775,0,5.028,2.94
223.78,0,5.033,2.94
223.78,0,5.033,2.94
223.785,0,5.033,2.95
223.785,0,5.033,2.95
223.79,0,5.033,2.95
223.79,0,5.033,2.95
223.795,0,5.033,2.95
223.795,0,5.033,2.95
223.8,0,5.028,2.95
223.8,0,5.028,2.95
223.805,0,5.022,2.95
223.805,0,5.022,2.95
223.81,0,5.017,2.95
223.81,0,5.017,2.95
223.815,0,5.011,2.95
223.815,0,5.011,2.95
223.82,0,5.011,2.95
223.82,0,5.011,2.95
223.825,0,5.006,2.95
223.825,0,5.006,2.95
223.83,0,5,2.95
223.83,0,5,2.95
223.835,0,5,2.96
223.835,0,5,2.96
223.84,0,4.994,2.96
223.84,0,4.994,2.96
223.845,0,4.989,2.96
223.845,0,4.989,2.96
223.85,0,4.989,2.96
223.85,0,4.989,2.96
223.855,0,4.983,2.96
